City Name,Latitude,Longitude,Country
Okrika,4.742,7.083,Malabo
Okromodou,5.355,-5.686,Abidjan
Okrouyo,5.767,-6.406,Abidjan
Oku,6.25,10.474,Douala
Okubushoyo,6.44,8.79,Douala
Okuku,8.026,4.674,Lagos
Okuni,5.942,8.635,Douala
Okwali,4.798,7.388,Malabo
Okwuzi,5.486,6.717,Malabo
Old Debiso,6.662,-3.107,Kumasi
Old Shinyanga,-3.561,33.41,Kigali
Oleh,5.454,6.205,Malabo
Olifantshoek,-27.945,22.746,Gaborone
Olla,7.943,4.271,Lagos
Olmotonyi,-3.301,36.658,Nairobi
Ologbo,6.068,5.659,Lagos
Oloitokitok,-2.923,37.503,Nairobi
Olokata,6.327,4.5,Lagos
Oloko,5.385,7.538,Malabo
Olomoro/Oruabe,5.416,6.142,Lagos
Olonkomi,9.004,38.25,Addis Ababa
Olorieni,-3.338,36.645,Nairobi
Om Hajer,14.326,36.652,Asmara
Om Laraies,34.487,8.274,Tunis
Ombessa,4.612,11.26,Yaoundé
Omeyo,4.131,32.299,Juba
Omifon,6.829,4.859,Lagos
Omoku,5.343,6.661,Malabo
Omolege,6.783,5.587,Lagos
Omor,6.51,6.957,Abuja
Omu,6.699,3.862,Lagos
Omu Aran,8.131,5.102,Lagos
Omuo Ekiti,7.747,5.723,Abuja
Omupo,8.276,4.796,Lagos
Ondame,11.784,-15.924,Bissau
Ongodjou,-12.313,44.511,Antananarivo
Onicha Olona,6.374,6.56,Abuja
Onicha Ugbo,6.319,6.419,Abuja
Onuzo,6.212,8.071,Malabo
Onwe,6.68,-1.453,Kumasi
Opala,-0.515,24.228,Kigali
Opete,5.319,6.826,Malabo
Opima,2.93,30.778,Juba
Opobo (Ikot Abasi),4.574,7.56,Malabo
Opuje/Ilojie,7.026,5.885,Lagos
Ora Ojora,7.677,5.896,Abuja
Orange Grove,-33.038,27.822,Maseru
Orangefarm En Omgewing,-26.465,27.857,Johannesburg
Ore,6.754,4.89,Lagos
Orerokpe,5.649,5.899,Lagos
Orkney Central,-26.988,26.681,Johannesburg
Oro Ago,8.336,5.234,Abuja
Oro Esie Iludin,8.23,4.888,Lagos
Oroa Emede,5.414,6.175,Malabo
Orogun,5.68,6.214,Lagos
Oron,4.786,8.236,Malabo
Orozo,8.907,7.568,Abuja
Oru,6.946,3.919,Lagos
Osaylat/ Alosaylat,15.378,32.867,Khartum
Oshodi,6.515,3.306,Lagos
Osi,8.076,5.222,Lagos
Osi Ekiti,7.786,5.154,Lagos
Osiem,6.256,-0.422,Accra
Osok,5.163,8.173,Malabo
Osokari,-1.3,27.86,Kigali
Ososo,7.409,6.247,Abuja
Osu,7.584,4.624,Lagos
Otacho,-1.005,34.396,Kampala
Otan Ayegbaju,7.954,4.799,Lagos
Oteri,5.342,6.163,Malabo
Othaya,-0.538,36.938,Nairobi
Othulini/Lwezulu,-28.861,30.508,Durban
Otobi,7.109,8.092,Abuja
Otokutu,5.541,5.807,Lagos
Otolokpo,6.214,6.298,Lagos
Otta,6.677,3.232,Lagos
Otu,8.201,3.412,Lagos
Otujeremi,5.451,5.868,Lagos
Otukpa,7.103,7.645,Abuja
Otukwang,6.633,9.019,Douala
Otun Ekiti,7.986,5.12,Lagos
Otuocha,6.333,6.881,Abuja
Oturkpo,7.198,8.134,Abuja
OUA,-24.896,33.709,Cidade de Maputo
Ouaké/Kemerida [BEN],9.677,1.377,Cotonou
Ouallam,14.312,2.085,Niamey
Ouangolodougou,9.974,-5.15,Bobo-Dioulasso
Ouarzazate,30.931,-6.918,Casablanca
Ouattaradougou,6.592,-7.195,Abidjan
Oued Athmenia,36.245,6.281,Alger
Oued Chair,34.898,4.428,Alger
Oued El Abtal,35.454,0.685,Alger
Oued El Alleug,36.556,2.789,Alger
Oued El Djemaa,35.796,0.682,Alger
Oued El Ma,35.643,5.995,Alger
Oued Fodda,36.181,1.529,Alger
Oued Ghir,36.711,4.979,Alger
Oued Rhiou,35.958,0.915,Alger
Oued Righa,36.895,7.052,Tunis
Oued Sly,36.086,1.208,Alger
Oued Taria,35.111,0.087,Alger
Oued Tlelat,35.547,-0.452,Alger
Oued Zenati,36.309,7.164,Tunis
Ouedhref,33.981,9.976,Tunis
Ouelessebougou,12.006,-7.908,Bamako
Ouenza,35.945,8.136,Tunis
Ouessé Centre,8.495,2.423,Porto Novo
Oujda,34.703,-1.902,Rabat
Oukasie,-25.61,27.796,Johannesburg
Oulad Ayad,32.203,-6.79,Casablanca
Oulad Berhil,30.639,-8.476,Casablanca
Oulad Frej,32.961,-8.218,Casablanca
Oulad M Barek,32.278,-6.455,Casablanca
Oulad Salah,33.382,-7.687,Casablanca
Ouled Ali,36.748,6.227,Alger
Ouled Attia,35.148,3.679,Alger
Ouled Ben Abdelkader,36.023,1.278,Alger
Ouled Bounoua,36.884,3.732,Alger
Ouled Chebel,36.596,2.995,Alger
Ouled Derradj,35.69,4.779,Alger
Ouled Gnaou,32.331,-6.499,Casablanca
Ouled Hamla,36.077,6.47,Alger
Ouled Heddadj,36.713,3.338,Alger
Ouled Mimoun,34.893,-1.022,Alger
Ouled Obedeillah,34.607,3.24,Alger
Ouled Rahmoune,36.179,6.706,Tunis
Ouled Rechache,35.302,7.355,Tunis
Ouled Slama,36.554,3.117,Alger
Ouled Smail,36.107,6.392,Alger
Oum El Drou,36.197,1.439,Alger
Oum Toub,36.69,6.576,Alger
Oum Touyour,34.153,5.834,Alger
Oumanat,26.973,1.084,Rabat
Oupoyo,5.573,-6.592,Abidjan
Ouragahio,6.31,-5.932,Abidjan
Oure Cassoni camp,15.709,23.048,Ndjamena/Kousséri [CMR]
Ourlal,34.663,5.53,Alger
Ourossogui,15.607,-13.329,Nouakchott
Outat El Haj,33.341,-3.706,Rabat
Ouzellaguen,36.592,4.581,Alger
Oviorie,5.661,5.919,Lagos
Owa Alidinma,6.024,6.284,Lagos
Owa Oyibu,6.185,6.2,Lagos
Owe,5.637,6.247,Lagos
Owiny-Kibul,3.848,32.271,Juba
Owode,6.949,3.507,Lagos
Owowo,8.951,7.675,Abuja
Oyan,8.045,4.752,Lagos
Oye Ekiti,7.797,5.325,Lagos
Oyugis,-0.498,34.751,Nairobi
Ozoro,5.545,6.229,Lagos
Ozuaha,4.973,6.985,Malabo
Ozubolu,5.95,6.85,Malabo
Paarl Central,-33.711,18.964,Cape Town
Pacaltsdorp,-34.016,22.453,Cape Town
Pacong,6.652,29.805,Juba
Paga/Dakola [GHA],11.007,-1.119,Ouagadougou
Pagala-Gare,8.182,0.969,Lomé/Aflao [TGO]
Paiko,9.443,6.634,Abuja
Pai-Kongila,-5.448,18.344,Kinshasa
Pajok,3.874,32.479,Juba
Pakuem,8.198,30.298,Juba
Palma Sede,-10.778,40.464,Moroni
Paloch,10.464,32.543,Khartum
Pamat,9.22,27.014,Juba
Pambeguwa,10.684,8.273,Abuja
Pambu,7.174,9.974,Douala
Pampierstad,-27.782,24.661,Maseru
Pamu,-3.804,19.117,Kinshasa
Pandogari,10.413,6.399,Abuja
Pankot,7.896,28.447,Juba
Pankshin,9.335,9.427,Abuja
Panliet,8.836,28.258,Juba
Panyam,9.411,9.213,Abuja
Paoua,7.251,16.434,Bangui
Parambo,8.13,-0.789,Kumasi
Pariang,9.911,29.982,Juba
Partago,9.538,1.905,Porto Novo
Partiaga,11.93,1.628,Niamey
Patani,5.23,6.191,Malabo
Pategi,8.723,5.755,Abuja
Patongo,2.756,33.305,Kampala
Pawel,7.167,31.401,Juba
Payne,-31.634,28.725,Maseru
Pefferville,-33.008,27.874,Maseru
Peki-Tsame,6.528,0.235,Lomé/Aflao [TGO]
Peni I,8.787,17.3,Ndjamena/Kousséri [CMR]
Penja-Ville,4.64,9.685,Douala
Péréré,9.795,2.993,Lagos
Petauke,-14.252,31.319,Lilongwe
Pété,10.971,14.495,Ndjamena/Kousséri [CMR]
Petit Tieme,5.813,-6.724,Abidjan
Petsana,-27.802,28.452,Maseru
Phahameng,-28.297,26.143,Maseru
Phalane,-25.286,26.856,Gaborone
Phathakahle,-27.78,26.66,Maseru
Phiritona,-27.276,27.975,Johannesburg
Phodgoma UA,-15.818,35.759,Blantyre
Phokwane,-24.891,29.768,Mbabane
Phom,9.404,31.161,Juba
Phomolong,-24.7,28.395,Johannesburg
Phukukane,-25.254,29.134,Johannesburg
Phuthaditjhaba,-28.564,28.837,Maseru
Picha ya Ndege,-6.756,38.962,Dar es Salaam
Piela,12.711,-0.135,Ouagadougou
Piet Retief,-27.012,30.815,Manzini
Pietermaritzburg Central,-29.628,30.318,Durban
Pietersburg,-23.93,29.709,Johannesburg
Pietersburg Central,-23.903,29.464,Johannesburg
Pigniwedo,7.646,34.255,Juba
Pineview,-34.15,19.016,Cape Town
Pioneer Park,-27.729,29.927,Mbabane
Pira Adjigo,8.495,1.726,Cotonou
Pizhi,9.628,5.362,Abuja
Plaine des Papayes,-20.065,57.584,Antananarivo
Plateau,36.716,2.944,Alger
Pleebo,4.595,-7.672,Monrovia
Pobé,6.977,2.658,Porto Novo
Pointe Noire,-4.825,11.895,Pointe Noire
Pokola,1.407,16.324,Bangui
Pokuase,5.691,-0.283,Accra
Poli,8.471,13.243,Ndjamena/Kousséri [CMR]
Polígono sem título,-14.694,16.026,Luanda
Pongwe – Mixed Ward,-5.133,38.972,Mombasa
Poortjie,-26.457,27.767,Johannesburg
Popokabaka,-5.702,16.577,Kinshasa
Port St Johns,-31.45,29.546,Durban
Port-Louis,-20.219,57.52,Antananarivo
Port-Mathurin,-19.683,63.42,Antananarivo
Postmasburg,-28.318,23.042,Maseru
Potchefstroom Central,-26.704,27.1,Johannesburg
Potgietersrus Central,-24.141,28.955,Johannesburg
Pouss,10.875,15.087,Ndjamena/Kousséri [CMR]
Praktiseer,-24.582,30.318,Mbabane
Prampram,5.712,0.115,Accra
Pretoria (B),-25.722,27.889,Johannesburg
Pretoria North,-25.65,28.099,Johannesburg
Promosa,-26.696,27.029,Johannesburg
Protea Glen,-26.281,27.822,Johannesburg
Pungwe,-6.847,23.958,Lubumbashi
Punia,-1.46,26.44,Kigali
Puolbar,8.039,29.19,Juba
Pya/ Akei,9.645,1.142,Cotonou
Qâfila,31.12,30.267,Cairo
Qalabotjha,-27.023,28.625,Johannesburg
Qalamshah,29.179,30.841,Cairo
Qalandul,27.812,30.831,Cairo
Qalbshuh,31.431,31.325,Cairo
Qalib Abyar,30.88,30.832,Cairo
Qalishan,30.837,30.683,Cairo
Qallabat/Metema [SUD],12.956,36.157,Asmara
Qalyûb,30.179,31.207,Cairo
Qamha,30.795,30.456,Cairo
Qamn al-Arus,29.296,31.167,Cairo
Qanbash al-Hamra,28.995,30.982,Cairo
Qaranshû,30.929,30.818,Cairo
Qarbis,2.101,45.162,Mogadisho
Qarmala,30.416,31.442,Cairo
Qarqashanda,30.304,31.167,Cairo
Qarqira,30.847,31.373,Cairo
Qarraga,30.826,31.743,Cairo
Qarun,29.408,30.411,Cairo
Qasr Abu Latiat Basil,29.4,30.57,Cairo
Qasr al-Basil,29.11,30.818,Cairo
Qasr al-Gibali,29.333,30.634,Cairo
Qasr Baghdad,30.731,30.878,Cairo
Qasr Bin Ghashîr,32.67,13.123,Tarâbulus
Qasr Hur,27.866,30.703,Cairo
Qasr Khiyar,32.694,13.907,Tarâbulus
Qasr Rashwan,29.498,30.91,Cairo
Qassasin al-Azhar,31.02,31.853,Cairo
Qaukeni,-31.374,29.606,Durban
Qâwîsha,30.761,31.485,Cairo
Qawz al-Habashi,16.548,32.863,Khartum
Qay,29.139,30.979,Cairo
Qeme NE,-29.435,27.541,Maseru
Qericha,5.763,38.432,Addis Ababa
Qersa,9.452,41.866,Hargeisa
Qibrît,31.202,30.585,Cairo
Qilbâ,27.76,30.826,Cairo
Qillin,31.067,30.801,Cairo
Qindil,12.673,34.154,Khartum
Qirayda,11.265,25.147,Khartum
Qisar,16.826,33.662,Khartum
Qism 2 al-Ganub,31.066,32.205,Cairo
Qistâ,30.892,30.8,Cairo
Qita al-Hamul,31.378,31.165,Cairo
Qita Mansur,31.409,31.044,Cairo
Qoqa,8.451,39.041,Addis Ababa
Qore,7.219,38.921,Addis Ababa
Qubur al-Umara,30.772,30.574,Cairo
Queenstown Central,-31.903,26.877,Maseru
Qulamâ,30.217,31.207,Cairo
Qulusna,28.342,30.737,Cairo
Quna,31.022,30.821,Cairo
Qurus,-3.345,35.662,Nairobi
Qus,25.914,32.761,Cairo
Qusayr al-Amarna,27.452,30.861,Cairo
Quwisna,30.553,31.14,Cairo
Quwîsnâ al-Balad,30.564,31.159,Cairo
Rafin Pa,8.996,7.153,Abuja
Raga,8.463,25.68,Juba
Rahama,10.419,8.685,Abuja
Rahouia,35.529,1.021,Alger
Rama,14.411,38.786,Asmara
Ram-ateer,7.196,29.217,Juba
Ramdane Djamel,36.757,6.893,Tunis
Rammulutsi,-27.196,26.956,Johannesburg
Rano,11.56,8.58,Abuja
Rapale,-15.021,39.13,Blantyre
Ras al-Khalig,31.249,31.626,Cairo
Ras El Aioun,35.683,5.659,Alger
Ras El Ma,34.504,-0.805,Alger
Ras Gharib,28.345,33.085,Cairo
Ras Jebel,37.23,10.079,Tunis
Rashad,11.863,31.056,Khartum
Rashid,13.524,35.638,Khartum
Rashid (Rosette),31.41,30.422,Cairo
Ratanda,-26.554,28.325,Johannesburg
Ratanda Ext 7,-26.571,28.324,Johannesburg
Rawâfi' al-'Isâwiyya,26.516,31.774,Cairo
Rayhane - Talaoualma,36.423,2.695,Alger
Razâfa,30.892,30.53,Cairo
Reagile,-25.859,26.895,Johannesburg
Rebahia,34.876,0.155,Alger
Redcliff (Torwood),-19.011,29.728,Bulawayo
Redeief,34.389,8.169,Tunis
Redjas,36.427,6.12,Alger
Refengkgotso,-26.894,28.077,Johannesburg
Refilwe,-25.637,28.529,Johannesburg
Reghaia,36.744,3.344,Alger
Regueb,34.856,9.79,Tunis
Reguiba,33.566,6.711,Tunis
Reigerpark,-26.23,28.225,Johannesburg
Remchi,35.054,-1.429,Alger
Rhamu,3.929,41.222,Mogadisho
Rhini,-33.297,26.548,Maseru
Rhumpi,-11.015,33.858,Lilongwe
Ribah,11.395,5.484,Abuja
Ribat El Kheir,33.819,-4.404,Rabat
Richards Bay Central,-28.74,32.057,Durban
Rida,28.014,30.79,Cairo
Rietvallei Ext 2,-26.188,27.752,Johannesburg
Rîfa,27.096,31.208,Cairo
Rifaa,26.092,32.121,Cairo
Rihade al-Birdi,11.301,23.882,Bangui
Rijau,11.106,5.263,Abuja
Rijau (North),11.173,5.276,Abuja
Rim,11.31,37.211,Addis Ababa
Rimi,12.849,7.709,Abuja
Rimi/Tudun Wada,8.911,7.887,Abuja
Ringim,12.152,9.16,Abuja
Rinjim Gaini,10.071,9.125,Abuja
Riversdale,-34.093,21.261,Cape Town
Riviere des Anguilles,-20.481,57.556,Antananarivo
Riviere du Rempart,-20.115,57.693,Port-Louis
Riyom,9.609,8.721,Abuja
Roan,-13.103,28.331,Lubumbashi
Rob Gebeya,10.551,37.77,Addis Ababa
Robbah,33.28,6.91,Tunis
Robe,7.119,40.01,Addis Ababa
Robit,12.01,39.627,Addis Ababa
Rodenbeck,-29.169,26.27,Maseru
Rogo,11.553,7.823,Abuja
Rollo,13.6,-1.701,Ouagadougou
Rommmani,33.527,-6.604,Rabat
Rongo,-0.762,34.602,Nairobi
Roni,12.661,8.265,Abuja
Roodepan,-28.666,24.715,Maseru
Roodepoort-Maraisburg,-26.183,27.9,Johannesburg
Rooikoppies,-25.689,27.486,Johannesburg
Ropi,7.135,38.108,Addis Ababa
Rosendal,-27.304,31.378,Manzini
Rosenhof,-33.143,18.672,Cape Town
Ross Bethio,16.276,-16.14,Nouakchott
Rosso-Senegal,16.499,-15.811,Nouakchott
Rouached,36.461,6.032,Alger
Rouko,13.214,-1.63,Ouagadougou
Ruaha,-7.656,36.983,Dar es Salaam
Ruange,-3.024,29.885,Bujumbura
Ruangwa,-10.074,38.929,Dar es Salaam
Rubaare,-1.009,30.186,Kigali
Rubaya,-1.548,28.874,Kigali
Rubino,6.073,-4.317,Abidjan
Rubkuay,8.387,30.08,Juba
Rubochi,8.533,7.033,Abuja
Rubona,-2.027,30.377,Kigali
Rudat Khayri,31.041,30.345,Cairo
Rufa,14.765,33.359,Khartum
Rugeregere,-2.791,29.12,Bujumbura
Rugombo,-2.82,29.077,Bujumbura
Rugongo,-0.07,36.181,Nairobi
Ruiru,-1.135,36.969,Nairobi
Rujewa,-8.703,34.38,Dar es Salaam
Rukoma,-1.922,29.923,Kigali
Rukumberi,-2.167,30.285,Kigali
Rum-Aker,9.144,27.612,Juba
Rumiji,4.943,6.782,Malabo
Rumirigo,10.601,13.031,Ndjamena/Kousséri [CMR]
Rungu,3.173,27.875,Juba
Runyenjes,-0.483,37.556,Nairobi
Rurii,-0.232,36.411,Nairobi
Ruru,11.896,33.654,Khartum
Ruru (Nyandurua),-0.242,36.24,Nairobi
Rustenburg Central,-25.635,27.22,Johannesburg
Rust-ter-Vaal,-26.566,27.945,Johannesburg
Rutshuru,-1.17,29.439,Kigali
Ruwa 8,-17.837,31.253,Harare
Ruyange,-3.2,29.407,Bujumbura
Rweru,-2.295,30.276,Kigali
Rwimiyaga,-1.19,30.406,Kigali
Rwinga,-10.477,36.128,Lilongwe
Rwinkwavu,-1.931,30.627,Kigali
Sa al-Hagar,30.964,30.769,Cairo
Sa'A,4.374,11.424,Yaoundé
Saao,1.639,42.453,Mogadisho
Sabadou-Baranama,10.129,-8.766,Bamako
Sabarbây,30.82,31.013,Cairo
Sabk al-Ahad & Kafr al-Marâziqa & Kafr al-'Uwaydât,30.304,31.03,Cairo
Sabk al-Dahhâk,30.439,31.071,Cairo
Sabon Birni,13.561,6.32,Niamey
Sabon Birnin Yero,10.771,7.516,Abuja
Sabon Gari,7.987,10.994,Abuja
Sabon Wuse,9.307,7.24,Abuja
Sabongida Ora,6.9,5.932,Lagos
Saboti,0.937,34.842,Kampala
Sabou,12.057,-2.225,Ouagadougou
Sabra,34.836,-1.513,Alger
Sabrâta,32.792,12.486,Tarâbulus
Sabuwa,11.177,7.122,Abuja
Sade,11.355,10.675,Abuja
Sadiola,13.898,-11.704,Bamako
Sadmant al-Gabal,29.159,30.908,Cairo
Safaga,26.751,33.941,Cairo
Safana,12.411,7.414,Abuja
Safane,12.129,-3.228,Bobo-Dioulasso
Safaniya,28.735,30.8,Cairo
Safây,27.897,30.802,Cairo
Safo,9.887,5.413,Abuja
Saft Abu Girg,28.536,30.778,Cairo
Saft al-Arfa,28.824,30.855,Cairo
Saft al-Hurriyya,30.937,30.563,Cairo
Saft al-Inab,30.812,30.688,Cairo
Saft al-Khimar al-Asliyya,28.034,30.687,Cairo
Saft al-Khimar al-Gharbiyya,28.072,30.656,Cairo
Saft al-Khimar al-Sharqiyya,28.052,30.712,Cairo
Saft al-Laban,28.181,30.732,Cairo
Saft al-Sharqiyya,29.404,31.178,Cairo
Saft Gudâm,30.693,30.868,Cairo
Saft Khalid,30.94,30.661,Cairo
Saft Rashin,28.972,30.917,Cairo
Saft Turab,30.904,31.108,Cairo
Saft Zuriq,30.726,31.46,Cairo
Safur,30.807,31.408,Cairo
Sagana,-0.666,37.212,Nairobi
Sagin al-Kum,30.905,31.054,Cairo
Sagure,7.753,39.154,Addis Ababa
Sahali,31.028,30.369,Cairo
Sahel Oulad H'Riz,33.416,-7.841,Casablanca
Sahil al-Gawabir,30.636,30.886,Cairo
Sahil Silim,27.065,31.344,Cairo
Sahoua,5.067,-6.265,Abidjan
Sahouria,35.619,0.112,Alger
Sahragat al-Kubrâ & Kafr Girgis Yûsif,30.64,31.284,Cairo
Sahragt al-Sughra & Kafr al-Sayyid,30.805,31.277,Cairo
Sahridj,36.717,6.274,Alger
Saioua,6.488,-6.277,Abidjan
Sakania,-12.752,28.56,Lubumbashi
Sakassou,7.448,-5.285,Abidjan
Sakété I,6.733,2.654,Porto Novo
Sakpenwa,4.733,7.311,Malabo
Sakumono,5.628,-0.063,Accra
Sakwaya,11.687,9.251,Abuja
Salah al-Din,30.591,30.721,Cairo
Salah Bey,35.855,5.288,Alger
Salah Bouchaour,36.7,6.854,Tunis
Salah Deradji,36.225,6.678,Tunis
Salah Dib,36.67,3.242,Alger
Salal,14.848,17.22,Ndjamena/Kousséri [CMR]
Salam,27.242,31.101,Cairo
Salâmûn,31.071,31.463,Cairo
Salamun al-Ghubar,30.99,30.82,Cairo
Salâmûn Qiblî,30.568,30.885,Cairo
Salanga,-6.659,24.105,Lubumbashi
Salaqus,28.732,30.832,Cairo
Salka,10.317,4.973,Abuja
Salmant,30.37,31.423,Cairo
Samâdûn,30.339,30.955,Cairo
Samaha,30.885,31.277,Cairo
Samakhrât,31.146,30.611,Cairo
Samamiya,11.347,9.652,Abuja
Samannûd,30.963,31.243,Cairo
Samaru/Moroa,9.76,8.381,Abuja
Sambane,-13.348,40.547,Moroni
Same Mjini,-4.076,37.731,Mombasa
Samfya,-11.361,29.554,Lubumbashi
Samhûd,26.133,32.031,Cairo
Saminaka,10.436,8.655,Abuja
Samla,30.918,30.994,Cairo
Sammakin al-Gharb,30.819,31.896,Cairo
Sammakin al-Sharq,30.795,31.996,Cairo
Samorogouan,11.396,-4.937,Bobo-Dioulasso
Sampa,7.954,-2.691,Kumasi
Sampwe,-9.351,27.432,Lubumbashi
Samreboi,5.616,-2.559,Abidjan
Samul,31.05,31.14,Cairo
San al-Hagar al-Bahriyya,30.991,32.064,Cairo
San al-Hagar al-Qibliya,30.979,31.873,Cairo
Sanadid,30.728,30.991,Cairo
Sanâfîr,30.22,31.17,Cairo
Sanam,14.837,3.92,Niamey
Sanankoroba,12.399,-7.942,Bamako
Sanbu,27.508,30.806,Cairo
Sanbu & Minshat al-Sabbahi,30.639,31.209,Cairo
Sandabis,30.266,31.167,Cairo
Sandafâ,28.535,30.659,Cairo
Sandalâ,31.061,30.912,Cairo
Sandamu,12.957,8.356,Abuja
Sandanhur,30.472,31.532,Cairo
Sandasis,31.016,31.13,Cairo
Sandoa,-9.7,22.877,Lubumbashi
Sandyun,30.251,31.205,Cairo
Sandyûn,31.231,30.509,Cairo
Sanfâ,30.792,31.353,Cairo
Sangahâ,30.836,31.645,Cairo
Sangalkam,14.778,-17.228,Dakar
Sangarédi,11.109,-13.811,Conakry
Sangarg,30.511,30.947,Cairo
Sangirg,27.711,30.807,Cairo
Sango,7.301,8.784,Abuja
Sanhara,30.294,31.247,Cairo
Sanhawâ & Minshât Fathî,30.427,31.358,Cairo
Sanhur,31.085,30.564,Cairo
Sanhûr,29.409,30.764,Cairo
Sanhur al-Bahriyya,29.433,30.747,Cairo
Sanhur al-Madina,31.115,30.733,Cairo
Sanhut,30.466,31.335,Cairo
Sanitat al-Rifaiyyin,30.826,31.81,Cairo
Sanja,12.991,37.296,Asmara
Sankadiokro,6.86,-3.483,Abidjan
Sankara,7.532,9.639,Abuja
Sankore,6.501,-2.502,Kumasi
Sankwala,6.614,9.253,Douala
Sansaft,30.445,30.852,Cairo
Sansanding,13.724,-6.002,Bamako
Santamây,30.715,31.317,Cairo
Santarîs,30.308,31.055,Cairo
Santchou,5.285,9.97,Douala
Santis,30.988,30.502,Cairo
Santo Antonio do Zaire,-6.179,12.368,Pointe Noire
Sanya Juu,-3.191,37.064,Nairobi
Sanyang Sare Biji (Bi,13.274,-16.763,Serrekunda
Sapo-Bumba,-5.469,22.129,Kinshasa
Saqîl,30.136,31.165,Cairo
Sâqiyyat Abû Sha'ra,30.318,31.089,Cairo
Saqqâra,29.851,31.231,Cairo
Saqula,28.563,30.667,Cairo
Sâqulta,26.661,31.67,Cairo
Saqyat Musa,27.865,30.816,Cairo
Sarabyum,30.476,32.318,Cairo
Saraf Umra,13.476,23.308,Ndjamena/Kousséri [CMR]
Sarâwa,30.256,31.092,Cairo
Sarkin Pawa,10.017,7.135,Abuja
Sarnabây,31.192,30.568,Cairo
Sarsana,29.401,30.965,Cairo
Sasolburg Central,-26.838,27.851,Johannesburg
Sassalemba,-8.676,13.491,Luanda
Saulsville,-25.78,28.056,Johannesburg
Savé,8.035,2.489,Porto Novo
Sawada,30.686,31.828,Cairo
Sawula,6.326,36.915,Addis Ababa
Say,13.101,2.36,Niamey
Saydna al-Khudar,29.4,30.491,Cairo
Scenery Park,-32.995,27.819,Maseru
Schoemansdal,-25.69,31.501,Mbabane
Schoonoord,-24.756,29.989,Mbabane
Scierie Jacob,6.326,-5.521,Abidjan
Scottsville,-29.615,30.398,Durban
Sé,6.515,1.821,Cotonou
Seabe,-25.02,28.695,Johannesburg
Sebayeng,-23.765,29.696,Johannesburg
Sebdou,34.652,-1.32,Alger
Sebikotane,14.741,-17.137,Dakar
Sebokeng Unit 7,-26.549,27.873,Johannesburg
Seddouk,36.547,4.689,Alger
Sedrata,36.129,7.532,Tunis
Sefwi Bekwai,6.197,-2.325,Kumasi
Sega(Kwale),-4.543,39.127,Mombasa
Segheneyti,15.056,39.191,Asmara
Ségou,13.425,-6.251,Bamako
Seguenega,13.439,-1.964,Ouagadougou
Seikwa,7.721,-2.515,Kumasi
Seisoville,-27.651,27.206,Maseru
Seka,7.598,36.718,Addis Ababa
Seke Banza (Kinlunga),-5.547,13.406,Pointe Noire
Seke-Banza,-5.336,13.272,Pointe Noire
Sekere-Gando,11.798,3.479,Niamey
Sekhutlong,-24.747,29.865,Mbabane
Sekia/Yakili,4.228,18.669,Bangui
Sekota,12.626,39.032,Asmara
Sékou Centre,6.635,2.225,Cotonou
Sekwati,-24.716,29.788,Mbabane
Selcourt,-26.304,28.448,Johannesburg
Selekileha,14.117,38.474,Asmara
Selibabi,15.16,-12.167,Nouakchott
Semandane,-3.506,18.353,Brazzaville
Semaoun,36.604,4.822,Alger
Sémé-Kpodji,6.377,2.575,Porto Novo
Semendua,-3.233,18.126,Brazzaville
Semien,7.612,-7.131,Monrovia
Senafe,14.698,39.422,Asmara
Senbete,10.302,39.987,Addis Ababa
Sendjas,36.063,1.403,Alger
Sendou,14.633,-17.168,Dakar
Senga UA,-13.751,34.588,Lilongwe
Sengerema,-2.647,32.64,Kigali
Sengo Gebeya,10.916,39.3,Addis Ababa
Sennar,13.547,33.616,Khartum
Senya Bereku,5.395,-0.496,Accra
Seoding,-27.392,23.431,Gaborone
Serenje,-13.229,30.226,Lusaka
Seriana,35.698,6.187,Alger
Serrekunda,13.395,-16.705,Serrekunda
Sers,36.074,9.02,Tunis
Serti,7.506,11.365,Yaoundé
Seshego,-23.864,29.386,Johannesburg
Setlagole,-26.286,25.128,Gaborone
Seyo,10.753,38.761,Addis Ababa
Seyoram,13.091,13.819,Ndjamena/Kousséri [CMR]
Sfisef,35.237,-0.239,Alger
Shabalala,-25.047,31.17,Mbabane
Shabas al-Malh,31.196,30.653,Cairo
Shabas al-Shuhada,31.09,30.747,Cairo
Shabâs 'Umayr,31.1,30.789,Cairo
Shabashah,14.131,32.228,Khartum
Shabba,31.207,30.775,Cairo
Shabrawish,30.879,31.254,Cairo
Shabshir al-Hissa,30.861,31.069,Cairo
Shabu,8.582,8.555,Abuja
Shabunda,-2.697,27.348,Bujumbura
Shabur,30.813,30.768,Cairo
Shadda,20.049,30.568,Khartum
Shagari,12.626,4.993,Niamey
Shahâ,31.08,31.481,Cairo
Shahât,32.806,21.869,Tarâbulus
Shahda Bahr al-Baqar 2,30.87,32.081,Cairo
Shahura,11.929,36.87,Addis Ababa
Shakshuk,29.463,30.729,Cairo
Shalan,29.311,30.598,Cairo
Shâlima,31.263,30.677,Cairo
Shalonza,-7.376,18.277,Kinshasa
Shalqân,30.191,31.162,Cairo
Shalshalamun,30.481,31.387,Cairo
Sham al-Basal al-Qibliyya,28.622,30.72,Cairo
Shamâ,30.381,30.913,Cairo
Shambata,13.707,33.653,Khartum
